nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,frame_no,frame_width,frame_height
705.9644,345.28745,715.4451,335.13226,699.97516,333.42938,0.0,0.0,0.0,0.0,717.5031,376.64462,686.35834,378.42017,0.0,0.0,633.4565,402.99658,0.0,0.0,0.0,0.0,720.0,522.5907,716.22424,524.31525,0.0,0.0,720.0,655.99927,0.0,0.0,0.0,0.0,33,720,1280
137.99275,203.13507,0.0,0.0,127.951614,183.8713,0.0,0.0,73.12274,191.02487,84.39579,297.22556,6.7787094,296.8453,78.80688,442.48627,0.0,443.45535,108.80884,502.8481,108.50923,457.4506,76.10756,545.8061,15.686226,554.73517,167.32214,721.1836,53.054634,742.649,106.3253,867.57556,0.0,894.61816,34,720,1280
700.0307,353.66364,711.68085,340.82944,692.7742,340.80493,0.0,0.0,684.57837,338.7683,0.0,0.0,675.9976,385.38525,0.0,0.0,601.3838,409.89334,0.0,0.0,629.65985,411.3843,0.0,0.0,708.10254,546.08417,0.0,0.0,716.0864,666.8997,0.0,0.0,0.0,0.0,34,720,1280
137.43483,179.91931,0.0,0.0,125.89761,160.93097,0.0,0.0,66.5734,169.09366,86.69526,276.1753,0.0,275.54263,85.19153,417.0235,0.0,424.00824,98.969986,468.67426,109.96469,431.95966,79.294266,521.5819,11.3979645,528.6797,163.32474,693.47345,42.323532,703.06696,118.73103,858.2632,0.0,861.03064,35,720,1280
683.72314,359.90286,697.11456,347.5299,677.8272,347.1209,0.0,0.0,679.7437,347.0346,0.0,0.0,661.3996,394.41687,0.0,0.0,580.05444,412.97742,0.0,0.0,628.3239,413.81787,0.0,0.0,688.29785,557.2272,720.0,668.0183,703.9553,663.2172,685.8859,787.53955,690.5353,791.3646,35,720,1280
132.76807,160.06412,134.07462,146.95667,121.08983,141.85675,0.0,0.0,67.00662,152.80621,83.43148,258.92834,5.9944,257.73566,68.49235,401.5892,0.0,400.53046,97.61655,456.47208,112.31674,410.56714,80.51006,502.04236,18.370232,507.15863,158.83444,674.8698,36.396706,671.471,131.80325,839.72546,0.0,820.21094,36,720,1280
672.06433,369.19705,685.94305,356.10275,667.2695,356.32758,0.0,0.0,671.78455,355.36945,0.0,0.0,653.47504,402.08453,0.0,0.0,566.9581,423.04507,0.0,0.0,604.6951,437.76666,720.0,567.3016,682.30585,558.1971,708.1334,673.1553,687.89764,665.0852,683.4109,780.80035,688.9416,784.0007,36,720,1280
655.64813,375.21796,669.4432,363.34622,649.3804,363.57324,708.13025,366.07355,652.10364,364.35736,720.0,435.62225,633.0416,408.68878,713.0263,491.30896,562.55853,436.85992,0.0,0.0,599.306,451.22565,720.0,572.8392,662.28937,558.59924,690.34924,681.5159,642.48206,647.3408,691.4913,782.88214,670.43945,741.0182,37,720,1280
131.8825,152.72687,134.08623,139.26614,120.17241,134.31079,0.0,0.0,65.42673,141.78302,81.75941,242.76682,4.5233994,243.92508,73.70491,382.14374,0.621788,384.11066,98.49292,437.22812,115.17688,395.8938,75.182205,491.71704,12.57296,499.78058,157.39062,662.38605,33.82116,671.8385,139.57242,831.30304,0.0,830.68195,37,720,1280
624.78577,388.50766,638.3544,376.82642,621.1133,376.26382,682.15234,377.53793,0.0,0.0,720.0,439.30252,620.4897,419.3192,718.37085,510.63702,567.48834,462.72693,680.15283,495.2785,553.02515,480.1763,705.95276,576.6812,635.0264,558.90784,682.22955,665.408,589.5685,624.5215,687.2265,779.85474,594.88696,730.76746,38,720,1280
126.98625,150.3808,0.0,0.0,118.41014,131.25519,0.0,0.0,69.96079,130.5588,63.551697,222.43335,12.790138,231.26147,51.193985,376.34854,15.055054,387.94772,100.19747,420.6774,128.52744,395.44586,65.807976,489.13184,18.594803,502.5255,160.76276,664.4061,34.194504,688.7024,161.76834,812.66095,0.0,842.4852,38,720,1280
609.0518,395.61243,619.95905,383.9693,603.9383,383.794,657.6953,382.06558,0.0,0.0,712.6248,439.62952,604.1342,427.16135,718.3392,514.9637,540.0092,484.21967,666.15717,500.89252,525.5537,495.03656,703.54456,572.6625,629.9612,556.2115,681.28,667.0829,568.9052,621.586,681.30945,788.4977,555.30164,722.58215,39,720,1280
131.0816,152.14523,0.0,0.0,123.99356,134.751,0.0,0.0,73.87612,144.04568,59.164207,240.43732,20.845901,250.14096,56.972656,395.81885,31.744286,398.36636,109.12018,431.085,136.50534,391.25366,64.759796,483.00708,22.700287,497.1411,160.61565,672.4806,27.159424,705.5067,177.78873,817.1102,0.0,863.7946,39,720,1280
595.4831,400.19507,607.27826,388.78522,589.5284,387.9602,644.94855,387.53705,0.0,0.0,702.93536,443.00537,592.3088,430.47778,714.4319,520.2129,543.0884,479.7994,634.23486,516.7874,525.38,488.09235,695.2248,573.4747,617.0847,556.4786,685.488,664.29236,550.0358,623.547,678.1582,784.7358,523.2042,729.46765,40,720,1280
133.5478,166.0297,0.0,0.0,126.893845,149.40558,0.0,0.0,75.37129,157.2203,55.787857,246.37988,22.70993,263.13736,0.0,0.0,50.337044,414.39612,0.0,0.0,148.79884,400.03867,63.0373,485.96585,23.504341,504.55798,155.19537,667.4945,28.622425,711.88544,0.0,0.0,0.0,876.8248,40,720,1280
579.0112,404.5246,591.7532,394.02228,573.98596,392.4668,630.1199,395.69012,0.0,0.0,686.84,450.55524,580.48126,437.35416,710.8359,522.0144,538.9443,473.58667,640.2396,539.0131,512.50903,488.50256,683.21765,578.3585,605.91626,561.8739,681.57263,669.0894,529.5896,633.95575,679.8823,783.185,496.03613,737.7996,41,720,1280
129.33978,187.39212,0.0,0.0,122.720245,170.10492,0.0,0.0,71.917175,173.72559,54.592094,266.09924,24.41631,280.27957,63.24565,424.82156,63.99344,426.9878,117.47156,436.8014,150.9854,396.8848,66.62909,505.4112,29.277485,523.5296,153.83372,679.3026,28.51205,726.3568,201.52153,813.79175,0.0,884.843,41,720,1280
563.4806,408.8792,575.123,398.0582,559.53485,397.29077,613.5875,398.91016,0.0,0.0,673.1242,451.65222,568.5143,445.61865,700.33295,518.49,530.7921,483.63333,645.43665,554.06055,506.58667,489.9591,669.1954,580.98114,593.2892,567.68384,674.6617,672.307,521.6553,638.0639,673.9334,781.5113,487.61578,732.3213,42,720,1280
132.93584,214.62881,0.0,0.0,128.11136,197.71515,0.0,0.0,76.81394,198.27426,54.740486,287.82025,28.334953,301.17004,0.0,0.0,86.866554,445.07288,0.0,0.0,159.48041,408.56012,70.03182,526.18994,33.81096,544.15283,160.40317,692.12024,28.777908,744.679,216.26576,814.8854,0.48264313,901.4371,42,720,1280
550.73114,412.86298,560.57477,401.64154,545.4403,402.4842,593.9938,399.6691,0.0,0.0,654.5595,448.61096,549.19183,444.36035,687.44727,522.7662,508.9402,479.88455,651.7735,578.51385,497.47467,492.42197,655.67773,577.7909,579.4549,569.3577,665.27386,671.23193,514.3605,649.4724,674.02014,779.10095,477.9367,742.81714,43,720,1280
136.685,247.99423,0.0,0.0,131.18929,231.93625,0.0,0.0,80.62156,228.19836,60.326233,307.91867,41.591064,319.42328,0.0,0.0,118.17432,450.66492,0.0,0.0,176.93419,397.36536,60.981804,545.37506,27.2351,563.18,168.78639,708.0932,26.828842,769.8861,211.5161,825.8092,0.0,930.2163,43,720,1280
532.41315,418.4187,543.4344,406.75113,526.7113,408.52423,579.0617,406.44348,0.0,0.0,638.1539,452.52972,528.3,454.3436,680.4801,519.5562,488.49066,487.08533,668.7462,586.4111,490.15576,488.50836,644.9318,572.38196,565.6327,568.7544,658.4084,661.8337,502.1361,647.72095,676.60693,778.45404,477.19742,748.0294,44,720,1280
146.83017,262.31226,0.0,0.0,140.8346,245.58331,0.0,0.0,88.27463,243.944,57.371002,323.04553,54.547546,333.73248,104.39993,464.15585,128.61981,465.61908,161.64748,453.66425,183.11348,408.9305,57.488617,562.6234,33.78723,578.94135,171.48962,717.9088,37.024002,770.742,213.84714,829.7738,0.0,918.3802,44,720,1280
503.20123,434.8117,514.8757,422.95728,499.5304,423.96582,555.25195,424.7779,0.0,0.0,611.78064,471.6084,502.08203,478.37476,659.87054,523.3598,460.2284,509.84378,691.7157,592.314,480.0193,471.6173,630.14075,587.2287,551.9668,587.25055,653.6701,663.4663,492.14355,650.25287,669.632,780.466,475.28467,746.1965,45,720,1280
168.14044,275.7495,0.0,0.0,160.8029,261.4599,0.0,0.0,103.39524,268.25168,81.168625,341.9592,66.04437,368.3808,117.89378,465.7827,131.47508,497.59412,166.95084,452.65646,196.4526,448.02356,90.01244,579.1364,58.468475,602.609,200.6897,735.02325,65.3104,804.6512,221.10518,838.2066,0.0,946.3093,45,720,1280
491.69806,440.54236,502.43665,428.3699,487.5031,429.7277,541.65234,428.84027,0.0,0.0,602.10114,474.00073,494.22284,478.14975,656.1055,522.0833,452.23495,509.56082,688.0408,566.4576,480.4464,474.84412,630.5832,586.55804,552.85364,585.6419,652.26886,660.54517,488.84546,646.28827,670.2548,780.79236,469.93097,747.62646,46,720,1280
178.91519,286.28592,0.0,0.0,175.08322,270.36172,0.0,0.0,123.66612,271.88165,84.18162,347.00842,81.75614,369.04468,115.35074,470.6001,138.64868,501.50665,170.43085,450.40826,205.16678,459.804,93.53659,584.6515,70.54498,605.746,216.19272,734.99915,80.60855,798.9257,232.2438,842.3124,0.010177612,948.2268,46,720,1280
483.32364,450.4035,492.6563,438.09366,477.81827,440.33847,528.9196,436.19836,0.0,0.0,588.06885,477.5928,489.10657,483.6913,649.30634,525.4843,453.19647,509.7469,694.7359,584.7362,463.1089,482.59296,621.9829,587.7716,549.6034,588.7071,652.0165,660.3506,492.33228,650.3422,674.4296,777.80023,468.0916,750.47034,47,720,1280
195.29727,289.39816,0.0,0.0,187.85564,275.9634,0.0,0.0,142.75339,282.9654,112.396545,347.62387,109.31955,375.81293,132.9862,470.1795,138.4123,504.26974,187.28941,467.9343,206.80545,472.86295,109.83432,586.9534,88.11824,611.34204,227.83153,735.0773,101.94732,807.98065,235.56644,853.4719,4.5477448,967.72705,47,720,1280
481.71136,455.17935,491.57684,444.06256,477.02335,444.73444,527.31525,443.24283,0.0,0.0,587.59546,483.22223,485.64697,488.01123,646.22485,530.50244,448.71616,519.44653,678.9858,583.7956,454.33002,499.23285,622.17444,596.10944,547.53955,595.2551,655.2794,669.2616,489.729,653.46765,673.11786,781.5928,466.57727,748.4828,48,720,1280
211.4102,289.87695,0.0,0.0,203.30257,275.98883,0.0,0.0,153.68697,283.3227,119.63339,349.0498,119.11902,377.07935,137.76547,475.41656,147.80064,509.93597,192.29279,469.04352,216.50986,474.26816,117.92874,586.1591,97.91679,610.43463,241.99365,728.24854,119.42659,799.6113,238.83698,844.0934,12.136978,954.6223,48,720,1280
217.86253,298.39465,0.0,0.0,210.23186,284.64117,0.0,0.0,163.46487,292.70886,140.40805,361.34857,126.71658,382.03537,158.13235,485.15735,156.87766,507.28534,207.58698,471.12787,226.90366,462.1003,138.00589,586.8581,109.50505,606.188,258.6653,726.4816,128.66748,785.54443,245.74542,847.23474,20.239502,941.8467,49,720,1280
484.8277,458.65375,494.92468,447.7378,480.05072,447.67166,529.43567,445.7636,0.0,0.0,593.0174,486.34894,486.48773,487.00018,652.6411,539.8226,451.89426,518.5187,651.9335,582.11115,450.52982,506.43533,621.622,600.9117,544.33435,596.6963,656.719,670.09424,490.4298,650.3181,670.7593,780.4713,469.72696,747.0774,49,720,1280
227.05098,303.8837,0.0,0.0,221.4805,289.16577,0.0,0.0,175.17166,293.19553,142.1347,361.62433,136.98833,378.71307,164.10959,485.5822,174.94115,502.21832,216.9175,472.00812,245.20789,458.5994,141.4284,585.99414,118.69316,602.82385,267.42984,724.41064,139.93146,776.2872,248.64987,847.96954,23.471268,933.9875,50,720,1280
494.64587,457.7379,504.82654,446.43494,488.41193,446.53754,537.81604,443.38605,0.0,0.0,599.6964,486.13068,493.80096,486.0756,654.77496,537.3144,457.1913,515.70844,645.3071,569.79614,441.9903,514.4713,623.98285,606.65326,547.86426,601.16,655.73425,675.3474,494.41516,652.83813,671.82825,781.7899,473.27667,746.03754,50,720,1280
236.89499,308.5776,0.0,0.0,231.08624,293.28146,0.0,0.0,183.52927,294.46124,156.85097,367.93433,143.36987,378.23013,182.26373,491.0647,191.07654,501.1006,226.92735,468.15704,251.81442,454.4626,149.83159,587.3855,122.361786,600.48206,274.90247,720.5589,150.43236,763.71857,253.11606,840.62524,42.29915,916.30743,51,720,1280
503.83502,453.991,514.46155,443.9796,498.97888,442.86078,548.28754,443.1621,0.0,0.0,606.5596,486.36423,511.42255,481.38193,659.77106,529.6949,483.2165,502.5171,625.90814,545.89557,449.59247,520.04565,626.91864,609.24335,556.02374,599.8071,657.58234,676.98535,497.98682,652.8662,675.2384,783.35443,469.89105,752.4352,51,720,1280
527.1122,451.15253,537.1985,441.464,521.64557,440.65182,570.3885,438.8019,0.0,0.0,628.28644,478.18945,533.9977,474.37076,658.684,527.7705,494.98236,510.32074,580.6168,515.4596,453.20502,533.3613,646.1352,598.3293,574.343,587.38385,666.98865,682.6561,513.3597,657.4764,675.33923,786.61145,475.09854,755.9173,52,720,1280
245.28705,315.39377,0.0,0.0,241.38333,299.99634,0.0,0.0,196.04639,299.854,168.96399,373.779,150.89432,383.8509,205.3329,485.87244,206.9105,501.19672,251.41013,462.6067,267.53287,450.2444,155.23172,589.0809,125.85391,602.3186,283.75986,715.3862,162.67453,760.15796,258.7326,835.7734,65.622345,917.6639,52,720,1280
541.56555,446.62552,551.70764,436.79285,536.3995,435.8863,587.3832,433.55328,0.0,0.0,641.06384,474.23907,552.9106,468.98923,658.451,528.8216,514.18365,509.6221,582.6261,510.6617,474.328,526.33685,655.3784,592.703,587.29407,580.85706,674.6141,682.74915,528.71204,656.6692,674.47296,784.0139,481.68063,752.75244,53,720,1280
246.40533,317.1105,0.0,0.0,242.38364,301.66724,0.0,0.0,196.57132,301.30585,172.52663,377.89633,152.13763,385.27478,213.61322,491.20343,212.03806,500.25098,259.32086,466.15643,268.00037,445.40436,158.00305,592.5348,126.87961,605.2124,287.55145,717.1274,164.80627,764.0786,260.03552,835.19977,67.93326,922.3895,53,720,1280
557.6427,442.1609,566.8468,431.2464,551.22675,431.6281,600.80066,428.11127,0.0,0.0,654.24,471.85242,568.3408,467.25647,658.97015,526.11786,525.6072,511.42914,584.05414,508.5772,483.50958,527.7458,668.27856,590.6818,600.3135,579.2656,685.49927,680.7231,535.3342,652.72076,684.0991,782.59326,478.46338,747.786,54,720,1280
247.29257,317.60144,0.0,0.0,243.02777,302.25714,0.0,0.0,196.53258,302.44864,173.04941,380.11038,152.81871,386.16388,215.93164,495.07968,212.48459,498.7384,260.69354,468.55377,261.96017,440.07672,157.97124,595.3953,126.45256,607.89655,289.22955,719.7141,163.93376,768.8554,261.04913,834.443,63.862366,925.54584,54,720,1280
567.54486,439.206,577.453,428.1279,560.87225,428.78802,613.45953,426.13092,0.0,0.0,667.6636,471.14868,574.75665,469.68024,666.2887,525.1427,522.8872,515.3427,587.8279,508.01984,485.97266,522.43854,680.99927,587.92316,610.1436,577.77374,690.828,682.95905,546.04706,656.0544,682.94507,781.357,493.72327,745.46576,55,720,1280
245.02756,320.99017,0.0,0.0,240.9544,306.4895,0.0,0.0,198.20245,307.4193,175.2735,379.26843,157.73189,386.92017,216.50143,491.56607,206.30246,493.82184,260.86383,477.6438,249.04816,434.54596,157.86378,597.7179,128.32199,610.2503,284.35724,723.605,158.7449,771.89325,261.10632,845.39294,60.499115,934.14124,55,720,1280
578.92365,436.58246,588.6619,426.081,572.5631,425.2484,624.14026,425.54303,0.0,0.0,677.31824,475.82138,586.3589,463.48264,675.9455,531.3302,533.84125,496.55505,592.9192,519.1515,493.7956,516.59625,686.78235,589.8084,619.0086,574.0195,694.9219,683.6577,561.75055,645.4971,685.86145,786.53906,513.41223,737.0449,56,720,1280
242.34424,325.55322,0.0,0.0,237.87115,311.0608,0.0,0.0,195.1188,310.78033,178.52419,382.13364,155.32529,389.52026,222.7824,493.88327,205.20058,494.90582,259.41937,478.05554,241.70004,428.54187,160.71294,600.66956,126.78113,613.63,285.82965,724.04095,155.04591,776.2792,262.77194,843.3422,57.42769,938.2375,56,720,1280
588.01355,433.71313,598.82086,421.99844,581.45874,422.01367,638.3576,418.3767,0.0,0.0,698.00507,467.77338,590.6215,459.60712,701.886,529.1258,535.6751,493.14365,618.3519,530.08673,499.00525,505.85657,702.5004,590.75854,628.21405,575.0928,691.7407,685.8394,582.79065,644.58484,676.6255,788.14465,560.8224,730.55035,57,720,1280
241.09232,325.719,0.0,0.0,236.01123,311.3786,0.0,0.0,191.88144,311.74487,179.14548,383.43082,153.30417,390.9561,223.07347,499.11737,205.74055,499.878,253.2395,478.6276,240.34549,426.21844,163.6004,598.931,126.82892,612.3181,289.26562,723.271,153.0922,778.13696,264.64432,841.9999,51.868927,940.8959,57,720,1280
603.0706,420.29175,614.63306,410.01517,598.54565,409.37543,655.0398,409.99924,0.0,0.0,706.75604,465.4756,608.98846,450.1824,720.0,528.0392,550.37915,466.45258,691.77783,572.07275,502.80005,480.15186,709.37756,586.7285,647.4189,571.86646,693.2112,679.7343,618.31464,640.74316,681.52795,780.6099,614.59406,726.0398,58,720,1280
238.24377,325.29993,0.0,0.0,231.74327,309.7298,0.0,0.0,183.87177,310.08643,177.78262,387.82135,146.54698,394.19934,214.47495,506.9538,199.90137,510.80408,235.1051,479.76965,238.07535,433.71014,166.78494,603.43164,124.84161,617.7854,294.55255,717.992,150.89214,779.2126,263.3331,827.90027,49.314514,938.0735,58,720,1280
613.7451,410.5978,626.3872,400.39423,608.92725,399.86157,664.81024,401.27225,0.0,0.0,711.23553,461.12762,608.9789,445.63034,717.7771,518.2023,546.7785,453.69012,701.5369,564.77167,508.49713,458.31378,716.4484,592.51276,656.37946,581.2884,695.55615,693.0688,649.9041,661.4669,683.5455,779.289,672.0384,737.6908,59,720,1280
237.00037,325.37958,0.0,0.0,230.61307,309.4889,0.0,0.0,181.6679,309.7431,174.89,389.32104,143.2803,395.54785,214.57791,509.44513,197.3396,513.20447,238.59644,484.64957,240.91275,437.19318,166.5086,604.9284,124.61424,619.8269,294.7807,716.7416,150.90483,778.92944,265.59555,826.10345,52.461075,937.0096,59,720,1280
621.74493,403.13086,634.0177,393.06213,616.1389,392.58386,669.5765,393.9569,620.20483,392.60004,715.13293,452.65393,612.1705,436.06674,720.0,491.26535,540.3196,439.26837,704.75867,478.87457,531.7304,431.70276,720.0,581.5479,666.689,571.8971,698.51575,688.0347,665.0561,666.54224,677.16473,778.7646,682.99036,755.3247,60,720,1280
238.27878,324.40894,0.0,0.0,231.25975,308.71454,0.0,0.0,180.8637,309.81897,176.38528,388.93002,141.32553,396.73724,217.97275,508.20142,195.10759,516.2032,242.34247,480.69763,242.76605,439.70776,168.3446,603.45074,124.38182,619.22656,294.0041,715.7397,148.67682,778.8603,270.02496,824.63495,54.335068,934.9372,60,720,1280
240.2315,323.7987,0.0,0.0,232.69708,308.61212,0.0,0.0,182.12685,310.96124,176.62592,388.34537,144.41101,398.00882,213.30354,504.69415,196.81448,515.9477,236.72607,474.042,246.80872,444.72446,171.05048,602.7238,128.43811,619.35754,292.07568,716.17365,147.2446,780.47156,279.55057,821.42865,58.840057,932.03406,61,720,1280
627.65027,392.1187,639.15894,380.92554,623.5855,381.40887,677.7261,382.78033,631.275,382.6888,720.0,446.0274,620.8911,429.3931,0.0,0.0,539.08875,432.4957,0.0,0.0,546.38855,429.2434,720.0,579.33636,674.6605,572.29565,705.0075,683.5736,682.5789,675.0005,672.72754,780.91943,687.5934,778.826,61,720,1280
633.70856,384.4567,645.5775,371.86783,628.0047,373.54474,687.6925,374.78854,636.024,377.24686,720.0,442.80194,630.1646,425.79987,0.0,0.0,542.35944,417.08514,0.0,0.0,567.8734,419.03336,720.0,583.0015,683.5848,577.7927,715.7354,685.16895,700.35535,684.6926,669.6264,783.98175,688.50287,793.40295,62,720,1280
242.90521,325.47906,0.0,0.0,237.4748,310.88702,0.0,0.0,185.7827,312.07422,170.47423,387.36798,143.14555,400.106,213.1805,501.56403,204.42284,517.10913,236.99869,468.40826,250.94333,448.2779,166.98842,600.00977,127.29918,617.7695,293.7996,716.57056,146.94131,782.75183,284.27722,812.8237,54.677185,926.49225,62,720,1280
637.80084,373.31708,650.60333,360.87524,631.67224,361.26212,693.3759,365.8132,638.65173,365.39435,720.0,442.14542,637.4301,414.6427,0.0,0.0,550.0053,415.063,0.0,0.0,566.06805,410.02454,720.0,579.09656,690.732,569.48895,713.78955,687.21674,701.0598,683.4395,667.8434,783.7261,683.1548,792.8958,63,720,1280
247.85403,325.86084,0.0,0.0,242.36835,311.73645,0.0,0.0,190.04628,313.40146,169.44586,384.37097,148.16441,400.12173,211.9949,496.10132,210.38177,513.39343,243.37366,463.0877,259.31927,446.88974,167.21584,598.87976,131.14536,617.9417,291.47247,717.3195,145.7832,785.3127,290.98145,812.9674,54.09807,927.36597,63,720,1280
644.1911,367.5331,655.93945,353.23682,637.3915,355.78558,698.87634,355.15356,645.7043,359.73227,720.0,430.21326,644.75995,410.01077,0.0,0.0,557.4103,412.16827,0.0,0.0,586.6246,384.9303,720.0,573.61444,698.2341,567.0135,715.02106,682.74805,702.7168,683.3538,0.0,0.0,681.9381,794.8131,64,720,1280
253.23367,326.2206,0.0,0.0,247.92377,312.26285,0.0,0.0,196.92638,314.44302,177.74513,387.14682,154.0399,399.09726,220.67197,498.0593,215.60773,509.0239,250.95087,458.43915,265.07043,443.38287,174.4691,598.87683,137.03693,615.63654,291.5511,719.9529,145.90715,783.1282,290.94,815.06055,52.646866,922.9678,64,720,1280
650.8482,354.43115,663.48236,342.96408,646.8954,342.96844,704.10394,345.26013,656.9428,344.18384,720.0,410.4937,656.17456,394.95444,0.0,0.0,589.0718,406.73804,0.0,0.0,602.9781,381.99658,0.0,0.0,696.8935,560.7119,0.0,0.0,702.2751,677.9397,0.0,0.0,675.48553,787.83075,65,720,1280
266.5189,334.34708,0.0,0.0,261.14185,319.84247,0.0,0.0,211.81287,318.54248,189.76656,386.98663,170.98502,398.94873,227.76434,496.8518,226.20947,510.63763,260.25107,453.37854,270.9363,443.64774,185.13141,591.6549,151.21608,607.1395,297.50967,716.434,151.8074,774.62524,296.5933,820.81506,53.79785,920.9447,65,720,1280
274.69305,340.25067,0.0,0.0,270.60562,325.73392,0.0,0.0,226.04514,324.586,202.0245,392.5064,181.55261,402.25854,235.49496,501.19083,229.45717,513.2195,266.19223,453.6739,276.65625,445.60074,190.59758,590.5773,155.66841,604.42804,301.25452,715.42487,153.41805,770.4164,297.5183,823.25757,53.207413,920.8103,66,720,1280
660.19775,353.74963,671.7103,339.91544,655.3891,341.65283,0.0,0.0,666.1344,341.7779,0.0,0.0,666.4363,392.03998,0.0,0.0,597.27057,410.56827,0.0,0.0,635.15546,377.07117,0.0,0.0,706.1927,562.7355,0.0,0.0,713.0414,679.9684,0.0,0.0,677.7722,788.73376,66,720,1280
281.4162,343.3095,0.0,0.0,276.15747,329.36517,0.0,0.0,231.05298,330.72333,210.31151,397.84076,188.88013,407.81308,241.5643,503.37152,237.94424,512.5535,268.62146,459.11743,285.52734,445.87894,195.54877,592.27625,159.77176,605.8266,304.48605,714.786,157.87207,768.6288,297.98737,823.93463,53.60576,918.2512,67,720,1280
